startRequest;endResponse
2.59367e+06;2.59367e+06;1.01
2.59375e+06;2.59375e+06;1.01
2.59379e+06;2.59379e+06;1.01
2.59385e+06;2.59385e+06;1.01
2.59394e+06;2.59395e+06;1.01
2.59398e+06;2.59398e+06;1.01
2.594e+06;2.594e+06;1.01
2.59401e+06;2.59401e+06;1.01
2.5942e+06;2.5942e+06;1.01
2.59427e+06;2.59427e+06;1.01
2.59428e+06;2.59428e+06;1.01
2.59442e+06;2.59442e+06;1.01
2.59444e+06;2.59444e+06;1.01
2.59444e+06;2.59444e+06;1.01
2.59445e+06;2.59445e+06;1.01
2.59473e+06;2.59473e+06;1.01
2.59478e+06;2.59478e+06;1.01
2.59478e+06;2.59478e+06;1.83033
2.59484e+06;2.59485e+06;1.01
2.59486e+06;2.59486e+06;1.01
2.59486e+06;2.59486e+06;1.01
2.59505e+06;2.59505e+06;1.01
2.59508e+06;2.59508e+06;1.01
2.59509e+06;2.59509e+06;1.01
2.59514e+06;2.59514e+06;1.01
2.59518e+06;2.59518e+06;1.01
2.59519e+06;2.5952e+06;1.01
2.59525e+06;2.59525e+06;1.01
2.59526e+06;2.59526e+06;1.01
2.59529e+06;2.59529e+06;1.01
2.59529e+06;2.59529e+06;1.01
2.59533e+06;2.59533e+06;1.01
2.5954e+06;2.5954e+06;1.01
2.59552e+06;2.59552e+06;1.01
2.59553e+06;2.59553e+06;1.01
2.5956e+06;2.5956e+06;1.01
2.59562e+06;2.59563e+06;1.01
2.59565e+06;2.59565e+06;1.01
2.59566e+06;2.59566e+06;1.01
2.5957e+06;2.5957e+06;1.01
2.5959e+06;2.5959e+06;1.01
2.59595e+06;2.59595e+06;1.01
2.59602e+06;2.59602e+06;1.01
2.59605e+06;2.59605e+06;1.01
2.59609e+06;2.59609e+06;1.01
2.5961e+06;2.5961e+06;1.01
2.59612e+06;2.59613e+06;1.01
2.59616e+06;2.59616e+06;1.01
2.59621e+06;2.59621e+06;1.01
2.59625e+06;2.59625e+06;1.01
2.59625e+06;2.59626e+06;1.01
2.5963e+06;2.5963e+06;1.01
2.5963e+06;2.5963e+06;1.01
2.59634e+06;2.59634e+06;1.01
2.59638e+06;2.59639e+06;1.01
2.59641e+06;2.59641e+06;1.01
2.59642e+06;2.59642e+06;1.01
2.59644e+06;2.59644e+06;1.01
2.59645e+06;2.59645e+06;1.01
2.59646e+06;2.59646e+06;1.01
2.59653e+06;2.59653e+06;1.01
2.59653e+06;2.59654e+06;1.01
2.59657e+06;2.59657e+06;1.01
2.59657e+06;2.59658e+06;1.01
2.59659e+06;2.59659e+06;1.01
2.59662e+06;2.59662e+06;1.01
2.59663e+06;2.59663e+06;1.01
2.59669e+06;2.59669e+06;1.01
2.59672e+06;2.59672e+06;1.01
2.59672e+06;2.59672e+06;1.01
2.59675e+06;2.59675e+06;1.01
2.59678e+06;2.59678e+06;1.01
2.59678e+06;2.59678e+06;1.01
2.5968e+06;2.5968e+06;1.01
2.59685e+06;2.59685e+06;1.01
2.59686e+06;2.59686e+06;1.01
2.59694e+06;2.59694e+06;1.01
2.59699e+06;2.59699e+06;1.01
2.59699e+06;2.59699e+06;1.01
2.59704e+06;2.59704e+06;1.01
2.59709e+06;2.59709e+06;1.01
2.5971e+06;2.5971e+06;1.01
2.59713e+06;2.59713e+06;1.01
2.59714e+06;2.59714e+06;1.01
2.59721e+06;2.59721e+06;1.01
2.59729e+06;2.59729e+06;1.01
2.59749e+06;2.59749e+06;1.01
2.5975e+06;2.5975e+06;1.01
2.59753e+06;2.59753e+06;1.01
2.59757e+06;2.59757e+06;1.01
2.59758e+06;2.59758e+06;1.01
2.59758e+06;2.59758e+06;1.01
2.5977e+06;2.5977e+06;1.01
2.59771e+06;2.59771e+06;1.01
2.59773e+06;2.59773e+06;1.01
2.59775e+06;2.59775e+06;1.01
2.59783e+06;2.59783e+06;1.01
2.59783e+06;2.59783e+06;1.29821
2.59784e+06;2.59784e+06;1.01
2.59786e+06;2.59786e+06;1.01
2.59787e+06;2.59787e+06;1.01
2.59792e+06;2.59792e+06;1.01
2.59792e+06;2.59792e+06;1.01
2.59799e+06;2.59799e+06;1.01
2.598e+06;2.598e+06;1.01
2.59813e+06;2.59813e+06;1.01
2.5983e+06;2.5983e+06;1.01
2.59831e+06;2.59831e+06;1.01
2.59831e+06;2.59831e+06;1.01
2.59835e+06;2.59835e+06;1.01
2.59837e+06;2.59837e+06;1.01
2.5984e+06;2.5984e+06;1.01
2.59845e+06;2.59845e+06;1.01
2.59847e+06;2.59847e+06;1.01
2.5985e+06;2.5985e+06;1.01
2.59856e+06;2.59856e+06;1.01
2.59862e+06;2.59862e+06;1.01
2.59864e+06;2.59864e+06;1.01
2.59869e+06;2.59869e+06;1.01
2.5988e+06;2.5988e+06;1.01
2.59882e+06;2.59882e+06;1.01
2.59884e+06;2.59884e+06;1.01
2.59886e+06;2.59886e+06;1.01
2.59891e+06;2.59891e+06;1.01
2.59893e+06;2.59893e+06;1.01
2.59897e+06;2.59897e+06;1.01
2.59907e+06;2.59907e+06;1.01
2.59918e+06;2.59919e+06;1.01
2.59923e+06;2.59923e+06;1.01
2.5993e+06;2.5993e+06;1.01
2.59943e+06;2.59943e+06;1.01
2.59949e+06;2.59949e+06;1.01
2.59958e+06;2.59958e+06;1.01
2.59963e+06;2.59963e+06;1.01
2.59965e+06;2.59965e+06;1.01
2.59966e+06;2.59966e+06;1.01
2.59969e+06;2.59969e+06;1.01
2.59971e+06;2.59971e+06;1.01
2.59971e+06;2.59972e+06;1.01
2.59978e+06;2.59978e+06;1.01
2.5999e+06;2.5999e+06;1.01
2.59996e+06;2.59996e+06;1.01
2.59998e+06;2.59999e+06;1.01
2.59999e+06;2.59999e+06;1.01
2.60001e+06;2.60001e+06;1.01
2.60004e+06;2.60004e+06;1.01
2.60007e+06;2.60007e+06;1.01
2.6001e+06;2.6001e+06;1.01
2.60016e+06;2.60016e+06;1.01
2.60026e+06;2.60026e+06;1.01
2.60031e+06;2.60031e+06;1.01
2.60032e+06;2.60032e+06;1.01
2.60034e+06;2.60034e+06;1.01
2.60047e+06;2.60047e+06;1.01
2.60049e+06;2.60049e+06;1.01
2.60056e+06;2.60056e+06;1.01
2.60056e+06;2.60056e+06;1.99373
2.60056e+06;2.60056e+06;2.5741
2.60057e+06;2.60057e+06;1.01
2.60057e+06;2.60057e+06;1.01
2.60059e+06;2.60059e+06;1.01
2.6006e+06;2.6006e+06;1.01
2.6006e+06;2.60061e+06;1.01
2.60061e+06;2.60061e+06;1.01
2.60067e+06;2.60067e+06;1.01
2.60075e+06;2.60075e+06;1.01
2.60079e+06;2.60079e+06;1.01
2.60083e+06;2.60083e+06;1.01
2.60086e+06;2.60087e+06;1.01
2.60094e+06;2.60094e+06;1.01
2.60102e+06;2.60102e+06;1.01
2.60105e+06;2.60105e+06;1.01
2.60112e+06;2.60112e+06;1.01
2.60127e+06;2.60127e+06;1.01
2.60128e+06;2.60128e+06;1.01
2.60138e+06;2.60138e+06;1.01
2.6014e+06;2.6014e+06;1.01
2.60142e+06;2.60142e+06;1.01
2.60143e+06;2.60143e+06;1.01
2.60161e+06;2.60161e+06;1.01
2.60161e+06;2.60161e+06;1.01
2.60175e+06;2.60175e+06;1.01
2.60176e+06;2.60176e+06;1.01
2.60177e+06;2.60177e+06;1.01
2.60179e+06;2.60179e+06;1.01
2.60182e+06;2.60182e+06;1.01
2.60198e+06;2.60198e+06;1.01
2.60207e+06;2.60208e+06;1.01
2.60223e+06;2.60223e+06;1.01
2.60223e+06;2.60224e+06;1.01
2.60229e+06;2.60229e+06;1.01
2.60232e+06;2.60232e+06;1.01
2.60233e+06;2.60233e+06;1.01
2.60233e+06;2.60234e+06;1.01
2.60234e+06;2.60234e+06;1.01
2.60244e+06;2.60244e+06;1.01
2.60265e+06;2.60265e+06;1.01
2.60268e+06;2.60268e+06;1.01
2.60271e+06;2.60271e+06;1.01
2.60272e+06;2.60272e+06;1.01
2.60272e+06;2.60272e+06;1.96105
2.60279e+06;2.60279e+06;1.01
2.60289e+06;2.60289e+06;1.01
2.60289e+06;2.60289e+06;1.01
2.6029e+06;2.6029e+06;1.01
2.60297e+06;2.60297e+06;1.01
2.60297e+06;2.60297e+06;1.01
2.603e+06;2.603e+06;1.01
2.6032e+06;2.6032e+06;1.01
2.60323e+06;2.60323e+06;1.01
2.60325e+06;2.60325e+06;1.01
2.60327e+06;2.60327e+06;1.01
2.60331e+06;2.60331e+06;1.01
2.60338e+06;2.60338e+06;1.01
2.60338e+06;2.60338e+06;1.01
2.60342e+06;2.60342e+06;1.01
2.60347e+06;2.60347e+06;1.01
2.60347e+06;2.60347e+06;1.01
2.60348e+06;2.60348e+06;1.01
2.60368e+06;2.60368e+06;1.01
2.60372e+06;2.60372e+06;1.01
2.60375e+06;2.60375e+06;1.01
2.60375e+06;2.60375e+06;1.01
2.6038e+06;2.6038e+06;1.01
2.60382e+06;2.60382e+06;1.01
2.60385e+06;2.60385e+06;1.01
2.60394e+06;2.60394e+06;1.01
2.60397e+06;2.60397e+06;1.01
2.60398e+06;2.60398e+06;1.01
2.6041e+06;2.6041e+06;1.01
2.60414e+06;2.60414e+06;1.01
2.60417e+06;2.60417e+06;1.01
2.60418e+06;2.60418e+06;1.01
2.60419e+06;2.60419e+06;1.01
2.60419e+06;2.6042e+06;1.77853
2.6042e+06;2.6042e+06;1.18674
2.60424e+06;2.60424e+06;1.01
2.60433e+06;2.60433e+06;1.01
2.60447e+06;2.60447e+06;1.01
2.60449e+06;2.60449e+06;1.01
2.60459e+06;2.60459e+06;1.01
2.60459e+06;2.60459e+06;1.01
2.6046e+06;2.6046e+06;1.01
2.60467e+06;2.60467e+06;1.01
2.6047e+06;2.6047e+06;1.01
2.6047e+06;2.6047e+06;1.01
2.60475e+06;2.60475e+06;1.01
2.60481e+06;2.60481e+06;1.01
2.60482e+06;2.60483e+06;1.01
2.60484e+06;2.60484e+06;1.01
2.60499e+06;2.60499e+06;1.01
2.60501e+06;2.60501e+06;1.01
2.60502e+06;2.60502e+06;1.01
2.60503e+06;2.60504e+06;1.01
2.60505e+06;2.60505e+06;1.01
2.60506e+06;2.60506e+06;1.01
2.60506e+06;2.60506e+06;1.01
2.60509e+06;2.60509e+06;1.01
2.60513e+06;2.60513e+06;1.01
2.60513e+06;2.60513e+06;1.01
2.60514e+06;2.60514e+06;1.01
2.60517e+06;2.60517e+06;1.01
2.60522e+06;2.60522e+06;1.01
2.60523e+06;2.60523e+06;1.01
2.60524e+06;2.60525e+06;1.01
2.60527e+06;2.60527e+06;1.01
2.6053e+06;2.6053e+06;1.01
2.60533e+06;2.60533e+06;1.01
2.60548e+06;2.60548e+06;1.01
2.60549e+06;2.60549e+06;1.01
2.6055e+06;2.6055e+06;1.01
2.60554e+06;2.60554e+06;1.01
2.60564e+06;2.60564e+06;1.01
2.60567e+06;2.60567e+06;1.01
2.60567e+06;2.60567e+06;1.01
2.60567e+06;2.60568e+06;1.01
2.6057e+06;2.6057e+06;1.01
2.60573e+06;2.60573e+06;1.01
2.60575e+06;2.60575e+06;1.01
2.60578e+06;2.60578e+06;1.01
2.60579e+06;2.60579e+06;1.01
2.60585e+06;2.60585e+06;1.01
2.60587e+06;2.60588e+06;1.01
2.60609e+06;2.60609e+06;1.01
2.60613e+06;2.60614e+06;1.01
2.60624e+06;2.60624e+06;1.01
2.60631e+06;2.60631e+06;1.01
2.60632e+06;2.60632e+06;1.01
2.60633e+06;2.60633e+06;1.01
2.6064e+06;2.6064e+06;1.01
2.60651e+06;2.60652e+06;1.01
2.60653e+06;2.60653e+06;1.01
2.60654e+06;2.60654e+06;1.01
2.60662e+06;2.60662e+06;1.01
2.60663e+06;2.60663e+06;1.01
2.60667e+06;2.60667e+06;1.01
2.6067e+06;2.6067e+06;1.01
2.6067e+06;2.6067e+06;1.01
2.60677e+06;2.60677e+06;1.01
2.60687e+06;2.60687e+06;1.01
2.60695e+06;2.60695e+06;1.01
2.60708e+06;2.60708e+06;1.01
2.60713e+06;2.60713e+06;1.01
2.60714e+06;2.60714e+06;1.01
2.60716e+06;2.60717e+06;1.01
2.6072e+06;2.6072e+06;1.01
2.60727e+06;2.60727e+06;1.01
2.6073e+06;2.6073e+06;1.01
2.60733e+06;2.60733e+06;1.01
2.60737e+06;2.60737e+06;1.01
2.60738e+06;2.60739e+06;1.01
2.60739e+06;2.60739e+06;1.01
2.60741e+06;2.60741e+06;1.01
2.60743e+06;2.60743e+06;1.01
2.60746e+06;2.60746e+06;1.01
2.60749e+06;2.60749e+06;1.01
2.60757e+06;2.60757e+06;1.01
2.60758e+06;2.60759e+06;1.01
2.6076e+06;2.6076e+06;1.01
2.60763e+06;2.60763e+06;1.01
2.60763e+06;2.60763e+06;1.01
2.60766e+06;2.60767e+06;1.01
2.60767e+06;2.60767e+06;1.01
2.6077e+06;2.6077e+06;1.01
2.6077e+06;2.60771e+06;1.01
2.60773e+06;2.60773e+06;1.01
2.60782e+06;2.60783e+06;1.01
2.60786e+06;2.60786e+06;1.01
2.60788e+06;2.60788e+06;1.01
2.60791e+06;2.60791e+06;1.01
2.60795e+06;2.60795e+06;1.01
2.60795e+06;2.60795e+06;1.18094
2.60797e+06;2.60797e+06;1.01
2.608e+06;2.608e+06;1.01
2.6081e+06;2.6081e+06;1.01
2.60812e+06;2.60812e+06;1.01
2.60814e+06;2.60814e+06;1.01
2.60816e+06;2.60816e+06;1.01
2.60839e+06;2.60839e+06;1.01
2.6084e+06;2.6084e+06;1.01
2.6084e+06;2.60841e+06;1.01
2.60842e+06;2.60842e+06;1.01
2.60844e+06;2.60844e+06;1.01
2.60857e+06;2.60857e+06;1.01
2.60861e+06;2.60862e+06;1.01
2.60863e+06;2.60863e+06;1.01
2.60865e+06;2.60866e+06;1.01
2.60869e+06;2.60869e+06;1.01
2.60872e+06;2.60872e+06;1.01
2.60878e+06;2.60878e+06;1.01
2.60878e+06;2.60879e+06;1.01
2.60884e+06;2.60884e+06;1.01
2.60888e+06;2.60889e+06;1.01
2.60915e+06;2.60915e+06;1.01
2.60919e+06;2.60919e+06;1.01
2.60919e+06;2.60919e+06;1.01
2.60936e+06;2.60936e+06;1.01
2.60948e+06;2.60948e+06;1.01
2.60951e+06;2.60952e+06;1.01
2.60959e+06;2.6096e+06;1.01
2.60962e+06;2.60962e+06;1.01
2.6097e+06;2.6097e+06;1.01
2.60976e+06;2.60976e+06;1.01
2.60979e+06;2.60979e+06;1.01
2.60982e+06;2.60982e+06;1.01
2.60982e+06;2.60982e+06;1.98193
2.60985e+06;2.60985e+06;1.01
2.6099e+06;2.6099e+06;1.01
2.60995e+06;2.60996e+06;1.01
2.60998e+06;2.60998e+06;1.01
2.61002e+06;2.61002e+06;1.01
2.61004e+06;2.61004e+06;1.01
2.61019e+06;2.61019e+06;1.01
2.61029e+06;2.61029e+06;1.01
2.61061e+06;2.61061e+06;1.01
2.61067e+06;2.61067e+06;1.01
2.61084e+06;2.61084e+06;1.01
2.61086e+06;2.61086e+06;1.01
2.61115e+06;2.61116e+06;1.01
2.61128e+06;2.61128e+06;1.01
2.61131e+06;2.61132e+06;1.01
2.61134e+06;2.61134e+06;1.01
2.61144e+06;2.61144e+06;1.01
2.61145e+06;2.61145e+06;1.01
2.6116e+06;2.6116e+06;1.01
2.61161e+06;2.61161e+06;1.01
2.61161e+06;2.61161e+06;1.49036
2.61167e+06;2.61167e+06;1.01
2.61167e+06;2.61167e+06;1.01
2.6118e+06;2.6118e+06;1.01
2.6118e+06;2.6118e+06;1.01
2.61194e+06;2.61194e+06;1.01
2.61202e+06;2.61202e+06;1.01
2.6121e+06;2.6121e+06;1.01
2.6121e+06;2.6121e+06;1.01
2.61212e+06;2.61212e+06;1.01
2.61215e+06;2.61215e+06;1.01
2.61216e+06;2.61216e+06;1.01
2.6122e+06;2.6122e+06;1.01
2.61224e+06;2.61224e+06;1.01
2.61227e+06;2.61227e+06;1.01
2.61229e+06;2.61229e+06;1.01
2.61231e+06;2.61231e+06;1.01
2.61232e+06;2.61232e+06;1.01
2.61236e+06;2.61236e+06;1.01
2.61244e+06;2.61244e+06;1.01
2.61244e+06;2.61244e+06;1.01
2.61253e+06;2.61253e+06;1.01
2.61259e+06;2.61259e+06;1.01
2.61271e+06;2.61271e+06;1.01
2.61273e+06;2.61273e+06;1.01
2.61278e+06;2.61278e+06;1.01
2.61279e+06;2.61279e+06;1.01
2.61284e+06;2.61284e+06;1.01
2.61286e+06;2.61286e+06;1.01
2.6129e+06;2.6129e+06;1.01
2.61291e+06;2.61291e+06;1.01
2.61302e+06;2.61302e+06;1.01
2.6133e+06;2.6133e+06;1.01
2.61333e+06;2.61333e+06;1.01
2.61334e+06;2.61334e+06;1.01
2.61335e+06;2.61335e+06;1.01
2.61337e+06;2.61337e+06;1.01
2.61338e+06;2.61338e+06;1.01
2.61348e+06;2.61348e+06;1.01
2.61348e+06;2.61348e+06;1.01
2.6135e+06;2.61351e+06;1.01
2.6135e+06;2.61351e+06;1.29925
2.61358e+06;2.61358e+06;1.01
2.61363e+06;2.61363e+06;1.01
2.61365e+06;2.61365e+06;1.01
2.6137e+06;2.6137e+06;1.01
2.61373e+06;2.61374e+06;1.01
2.61375e+06;2.61375e+06;1.01
2.61379e+06;2.61379e+06;1.01
2.61381e+06;2.61381e+06;1.01
2.61388e+06;2.61388e+06;1.01
2.61394e+06;2.61394e+06;1.01
2.614e+06;2.61401e+06;1.01
2.61401e+06;2.61401e+06;1.01
2.61405e+06;2.61405e+06;1.01
2.61406e+06;2.61406e+06;1.01
2.61407e+06;2.61407e+06;1.01
2.6141e+06;2.6141e+06;1.01
2.61413e+06;2.61413e+06;1.01
2.61415e+06;2.61415e+06;1.01
2.61421e+06;2.61421e+06;1.01
2.61423e+06;2.61423e+06;1.01
2.61426e+06;2.61426e+06;1.01
2.61428e+06;2.61429e+06;1.01
2.61441e+06;2.61441e+06;1.01
2.61445e+06;2.61445e+06;1.01
2.61447e+06;2.61447e+06;1.01
2.61453e+06;2.61453e+06;1.01
2.61454e+06;2.61454e+06;1.01
2.61454e+06;2.61454e+06;1.01
2.61459e+06;2.61459e+06;1.01
2.6146e+06;2.6146e+06;1.01
2.61466e+06;2.61467e+06;1.01
2.61467e+06;2.61467e+06;1.01
2.61467e+06;2.61467e+06;1.01
2.61471e+06;2.61472e+06;1.01
2.61472e+06;2.61472e+06;1.01
2.61478e+06;2.61478e+06;1.01
2.61479e+06;2.61479e+06;1.01
2.61482e+06;2.61482e+06;1.01
2.61494e+06;2.61494e+06;1.01
2.61494e+06;2.61494e+06;1.01
2.61503e+06;2.61503e+06;1.01
2.61504e+06;2.61504e+06;1.01
2.61506e+06;2.61506e+06;1.01
2.61512e+06;2.61512e+06;1.01
2.61517e+06;2.61517e+06;1.01
2.61521e+06;2.61521e+06;1.01
2.61525e+06;2.61525e+06;1.01
2.61526e+06;2.61526e+06;1.01
2.61531e+06;2.61531e+06;1.01
2.61533e+06;2.61533e+06;1.01
2.61537e+06;2.61537e+06;1.01
2.6154e+06;2.6154e+06;1.01
2.61544e+06;2.61544e+06;1.01
2.61554e+06;2.61554e+06;1.01
2.61555e+06;2.61555e+06;1.01
2.61566e+06;2.61566e+06;1.01
2.61583e+06;2.61583e+06;1.01
2.61584e+06;2.61584e+06;1.01
2.61586e+06;2.61586e+06;1.01
2.61587e+06;2.61587e+06;1.01
2.61606e+06;2.61606e+06;1.01
2.61611e+06;2.61611e+06;1.01
2.61612e+06;2.61612e+06;1.01
2.61629e+06;2.61629e+06;1.01
2.61633e+06;2.61633e+06;1.01
2.61636e+06;2.61636e+06;1.01
2.6164e+06;2.61641e+06;1.01
2.61645e+06;2.61645e+06;1.01
2.61646e+06;2.61646e+06;1.01
2.6165e+06;2.6165e+06;1.01
2.61651e+06;2.61651e+06;1.01
2.61652e+06;2.61652e+06;1.01
2.61652e+06;2.61652e+06;1.01
2.61653e+06;2.61653e+06;1.01
2.61661e+06;2.61661e+06;1.01
2.61666e+06;2.61666e+06;1.01
2.61672e+06;2.61672e+06;1.01
2.61672e+06;2.61672e+06;1.01
2.6168e+06;2.6168e+06;1.01
2.6168e+06;2.6168e+06;1.77748
2.6168e+06;2.6168e+06;1.05252
2.61684e+06;2.61684e+06;1.01
2.61694e+06;2.61694e+06;1.01
2.61695e+06;2.61695e+06;1.01
2.61704e+06;2.61704e+06;1.01
2.61704e+06;2.61704e+06;1.01
2.61704e+06;2.61705e+06;1.01
2.6171e+06;2.6171e+06;1.01
2.6171e+06;2.6171e+06;1.01
2.61714e+06;2.61715e+06;1.01
2.61721e+06;2.61721e+06;1.01
2.61722e+06;2.61722e+06;1.01
2.61725e+06;2.61726e+06;1.01
2.61731e+06;2.61731e+06;1.01
2.61749e+06;2.6175e+06;1.01
2.61752e+06;2.61752e+06;1.01
2.61755e+06;2.61755e+06;1.01
2.61756e+06;2.61756e+06;1.01
2.61769e+06;2.61769e+06;1.01
2.61769e+06;2.61769e+06;1.01
2.61769e+06;2.61769e+06;1.01
2.61772e+06;2.61772e+06;1.01
2.61775e+06;2.61775e+06;1.01
2.61777e+06;2.61778e+06;1.01
2.61786e+06;2.61786e+06;1.01
2.618e+06;2.618e+06;1.01
2.61803e+06;2.61803e+06;1.01
2.61803e+06;2.61803e+06;1.30209
2.61808e+06;2.61808e+06;1.01
2.61813e+06;2.61814e+06;1.01
2.61824e+06;2.61824e+06;1.01
2.61831e+06;2.61831e+06;1.01
2.61837e+06;2.61837e+06;1.01
2.61849e+06;2.61849e+06;1.01
2.6185e+06;2.6185e+06;1.01
2.61851e+06;2.61851e+06;1.01
2.61852e+06;2.61852e+06;1.01
2.61853e+06;2.61853e+06;1.01
2.61857e+06;2.61857e+06;1.01
2.61865e+06;2.61865e+06;1.01
2.61866e+06;2.61866e+06;1.01
2.61874e+06;2.61874e+06;1.01
2.61876e+06;2.61876e+06;1.01
2.61891e+06;2.61891e+06;1.01
2.61891e+06;2.61891e+06;1.53816
2.61897e+06;2.61897e+06;1.01
2.61898e+06;2.61898e+06;1.01
2.61906e+06;2.61906e+06;1.01
2.61912e+06;2.61912e+06;1.01
2.61915e+06;2.61915e+06;1.01
2.61922e+06;2.61923e+06;1.01
2.61924e+06;2.61924e+06;1.01
2.61924e+06;2.61924e+06;1.18372
2.61933e+06;2.61933e+06;1.01
2.61935e+06;2.61936e+06;1.01
2.61939e+06;2.61939e+06;1.01
2.6194e+06;2.6194e+06;1.01
2.61941e+06;2.61941e+06;1.01
2.61943e+06;2.61943e+06;1.01
2.61946e+06;2.61946e+06;1.01
2.6196e+06;2.6196e+06;1.01
2.61963e+06;2.61963e+06;1.01
2.6197e+06;2.6197e+06;1.01
2.61977e+06;2.61977e+06;1.01
2.61981e+06;2.61981e+06;1.01
2.61982e+06;2.61982e+06;1.01
2.61985e+06;2.61985e+06;1.01
2.61985e+06;2.61985e+06;1.01
2.6199e+06;2.6199e+06;1.01
2.62001e+06;2.62001e+06;1.01
2.62003e+06;2.62003e+06;1.01
2.62011e+06;2.62011e+06;1.01
2.62012e+06;2.62012e+06;1.01
2.62018e+06;2.62018e+06;1.01
2.62027e+06;2.62027e+06;1.01
2.62027e+06;2.62027e+06;1.01
2.6203e+06;2.6203e+06;1.01
2.62032e+06;2.62032e+06;1.01
2.62036e+06;2.62036e+06;1.01
2.62051e+06;2.62051e+06;1.01
2.62052e+06;2.62052e+06;1.01
2.62054e+06;2.62054e+06;1.01
2.62057e+06;2.62057e+06;1.01
2.62071e+06;2.62071e+06;1.01
2.62074e+06;2.62074e+06;1.01
2.62083e+06;2.62083e+06;1.01
2.62083e+06;2.62083e+06;1.02097
2.62088e+06;2.62089e+06;1.01
2.62094e+06;2.62094e+06;1.01
2.62108e+06;2.62108e+06;1.01
2.6211e+06;2.6211e+06;1.01
2.62119e+06;2.6212e+06;1.01
2.62125e+06;2.62125e+06;1.01
2.62135e+06;2.62135e+06;1.01
2.62159e+06;2.62159e+06;1.01
2.6216e+06;2.6216e+06;1.01
2.62161e+06;2.62161e+06;1.01
2.62162e+06;2.62163e+06;1.01
2.62166e+06;2.62166e+06;1.01
2.62167e+06;2.62168e+06;1.01
2.62178e+06;2.62178e+06;1.01
2.62188e+06;2.62189e+06;1.01
2.62194e+06;2.62194e+06;1.01
2.62194e+06;2.62194e+06;1.01
2.62196e+06;2.62196e+06;1.01
2.62199e+06;2.62199e+06;1.01
2.62202e+06;2.62202e+06;1.01
2.62204e+06;2.62204e+06;1.01
2.62217e+06;2.62217e+06;1.01
2.62222e+06;2.62222e+06;1.01
2.62226e+06;2.62226e+06;1.01
2.62228e+06;2.62228e+06;1.01
2.62229e+06;2.62229e+06;1.01
2.62244e+06;2.62244e+06;1.01
2.62244e+06;2.62244e+06;1.01
2.62258e+06;2.62258e+06;1.01
2.62261e+06;2.62261e+06;1.01
2.62268e+06;2.62268e+06;1.01
2.62277e+06;2.62278e+06;1.01
2.6228e+06;2.6228e+06;1.01
2.6228e+06;2.6228e+06;2.0104
2.62282e+06;2.62282e+06;1.01
2.62287e+06;2.62287e+06;1.01
2.62287e+06;2.62287e+06;1.24502
2.62291e+06;2.62291e+06;1.01
2.62292e+06;2.62292e+06;1.01
2.62315e+06;2.62315e+06;1.01
2.62318e+06;2.62318e+06;1.01
2.62327e+06;2.62327e+06;1.01
2.62333e+06;2.62333e+06;1.01
2.62343e+06;2.62343e+06;1.01
2.62344e+06;2.62344e+06;1.01
2.62349e+06;2.62349e+06;1.01
2.62351e+06;2.62351e+06;1.01
2.62358e+06;2.62358e+06;1.01
2.6236e+06;2.6236e+06;1.01
2.62365e+06;2.62365e+06;1.01
2.62368e+06;2.62368e+06;1.01
2.6237e+06;2.6237e+06;1.01
2.62381e+06;2.62382e+06;1.01
2.62385e+06;2.62385e+06;1.01
2.62407e+06;2.62407e+06;1.01
2.62411e+06;2.62411e+06;1.01
2.62412e+06;2.62412e+06;1.01
2.62418e+06;2.62418e+06;1.01
2.62418e+06;2.62418e+06;1.01
2.62419e+06;2.62419e+06;1.01
2.62421e+06;2.62421e+06;1.01
2.62421e+06;2.62421e+06;1.01
2.62424e+06;2.62424e+06;1.01
2.62434e+06;2.62434e+06;1.01
2.62434e+06;2.62434e+06;1.01
2.62436e+06;2.62436e+06;1.01
2.62446e+06;2.62446e+06;1.01
2.62449e+06;2.62449e+06;1.01
2.62451e+06;2.62451e+06;1.01
2.6247e+06;2.6247e+06;1.01
2.62495e+06;2.62495e+06;1.01
2.62496e+06;2.62496e+06;1.01
2.62497e+06;2.62497e+06;1.01
2.62501e+06;2.62501e+06;1.01
2.62503e+06;2.62503e+06;1.01
2.62505e+06;2.62505e+06;1.01
2.62509e+06;2.62509e+06;1.01
2.62514e+06;2.62515e+06;1.01
2.62516e+06;2.62516e+06;1.01
2.62518e+06;2.62518e+06;1.01
2.62519e+06;2.62519e+06;1.01
2.62522e+06;2.62522e+06;1.01
2.62529e+06;2.62529e+06;1.01
2.62543e+06;2.62543e+06;1.01
2.62544e+06;2.62544e+06;1.01
2.62554e+06;2.62554e+06;1.01
2.62555e+06;2.62555e+06;1.01
2.62559e+06;2.62559e+06;1.01
2.6256e+06;2.6256e+06;1.01
2.62565e+06;2.62565e+06;1.01
2.62566e+06;2.62566e+06;1.01
2.62567e+06;2.62567e+06;1.01
2.62577e+06;2.62577e+06;1.01
2.62577e+06;2.62577e+06;1.01
2.62592e+06;2.62592e+06;1.01
2.62598e+06;2.62598e+06;1.01
2.62601e+06;2.62601e+06;1.01
2.62601e+06;2.62601e+06;1.01
2.62615e+06;2.62615e+06;1.01
2.62619e+06;2.62619e+06;1.01
2.62633e+06;2.62633e+06;1.01
2.62634e+06;2.62634e+06;1.01
2.62634e+06;2.62635e+06;1.01
2.62638e+06;2.62638e+06;1.01
